Employer_id,employer_name,employer_address_1,employer_address_2,Geography_id,employer_num_employees,employer_phone,employer_phone_ext,employer_yr_estab
24307,Marshfield Clinic,1000 N. Oak Avenue,None,25117,7421,715-387-5511,,1916
24308,Vidant Medical Group,2100 Stantonsburg Road,None,12203,1075,2528470802,,2006
24309,"Paycom Payroll, Llc",7501 West Memorial Road,None,34033,1021,4057226900,,1998
24310,"Coursera, Inc.",381 E. Evelyn Avenue,None,42129,189,(650) 386-5525,,2012
24311,Principle Information Technology Company,9301 Southwest Fwy,Suite 475,35866,16,8328491120,,2009
24312,Volke Consulting Ltd.,524-A Brookshire Rd.,None,13409,35,864-968-0040,,1999
24313,"Clover Network, Inc.",415 N Mathilda Ave,None,3327,85,6502107888,1003,2010
24314,Perella Weinberg Partners Group Lp,767 Fifth Avenue,None,4035,318,212-287-3395,,2006
24315,Ascension Health Alliance,101 South Hanley Road,Suite 200,3460,523,314-726-2168,,2012
24316,Cabrini College,610 King Of Prussia Road,None,8340,500,610-902-8206,,1957
24317,Airport Lodging Inc Dba Days Inn Pittsburghairport,2500 Market Place Blvd,None,704,10,4128594000,,1998
24318,Ability Builders For Children Llc,3175 E. Tremont Avenue,2Nd Floor,4133,42,718-239-8239,8090,2003
24319,"Tycoon International, Inc.D/B/A Serena Collection",34-36W 32Nd Street 4Th Fl,None,2341,11,212-563-7107,,2000
24320,Magic Power Trading Inc.,18-23 127Th Street,None,657,5,718-886-3219,,2003
24321,The Lba Group,501 Riverside Ave,Suite 800,14677,101,9042249941,,1966
24322,"Mpcm, Inc","115 Phelen Ave, Ste:6",None,42600,23,4082921725,,2003
24323,Axonic Capital Llc,390 Park Avenue,15Th Floor,3936,37,212 259 0408,,2011
24324,Sierra Capital Llc,515 Madison Avenue,30Th Floor,3936,5,2128673533,,1998
24325,3Di Inc,3 Pointe Drive Suite 307,None,364,17,714.257.1100,147,1994
24326,Courion Corporation,1000 Holcomb Woods Parkway,Suite 401,13643,120,678-304-4260,,1996
24327,Stratitude Inc.,6601 Koll Center Parkway,Suite 132,2694,22,5107094201,,2006
24328,Etek It Services Inc,"830 E Higgins Rd.,",Suite 102,27993,35,847-969-0200,300,2004
24329,"Pharmaceutical Product Development, Llc",929 North Front Street,None,3728,1940,910 251 0081,,1985
24330,"Pharmaceutical Product Development, Llc",929 North Front Street,None,3728,1783,910 251 0081,,1985
24331,Pharmacyclics,995 East Arques Avenue,None,3327,581,1-408-774-0330,,1991
24332,"Processweaver, Inc.",5201 Great America Pkwy.,# 300,42572,25,(408) 327-6000,,2006
24333,Dynamic Itsolutions  Inc,"804 N Meadowbrook Dr, Suite # 136",None,30939,35,913-488-7913,,2005
24334,Ocwen Financial Corporation,1100 Virginia Drive,None,3460,2482,2157346037,,1987
24335,Barclays Services Corp,745 Seventh Avenue,None,3925,3848,2124124000,,1993
24336,"Ciber, Inc.",6312 South Fiddler'S Green Circle,Suite 600E,37494,5800,(303) 220-0100,2172,1974
24337,"Kessler Energy, Llc","7500 San Felipe, Suite 600",None,35851,5,713-225-6400,,2010
24338,"Cyberthink, Inc.",685 Route 202 206 Ste 101,None,3873,349,908-429-8008,5055,1996
24339,Adeptmax Corporation,Arena Towers,"7322 Southwest Freeway, Ste # 1100",35866,10,7133253984,,2002
24340,Imetris Corporation,162 S. Industrial Dr.,None,2974,79,734-470-6819,2310,1997
24341,Telefonica Digital Inc,501 Second Street,Suite 310,42197,90,4158897162,,2007
24342,"Ascena Retail Group, Inc.",112 Heritage Drive,None,19573,1800,740-951-3001,,2011
24343,"Lattice Engines, Inc.",1820 Gateway Drive,Suite 200,42280,106,877-460-0010,,2005
24344,"Bunchball, Inc.",1820 Gateway Drive,Suite 300,42280,57,650-797-1382,,2005
24345,Cardus Inc,24155 Drake Rd,Suite # 200,22407,36,2485537379,,2008
24346,"Tophatter, Inc.",292 Lambert Avenue,None,42269,40,650 847-1395,,2014
24347,Wynn Las Vegas,3131 Las Vegas Blvd. South,None,40360,12200,702-770-2680,,2003
24348,Edi Leaders,309 S Wayne St,None,19710,3,6146238948,,2009
24349,"Target Enterprise, Inc.",1000 Nicollet Mall,None,25744,366000,612-304-2725,,1902
24350,Channeladvisor,3025 Carrington Mill Boulevard,Suite 500,2222,640,9194398124,919,2001
24351,Morrill County Community Hospital,1313 S Street,None,32350,100,3082621616,240,1973
24352,Ven Soft Llc,"4221 Walney Road, Suite 500",None,536,95,703-763-2541,899,2003
24353,Aol Advertising Inc.,22000 Aol Way,None,8865,1712,(703) 265-2339,,1998
24354,"Gencorp Technologies, Inc Dba Credera",15303 Dallas Parkway,Suite 300,16,218,972-759-1810,,1999
24355,"Optima Global Solutions, Inc.","3131 Princeton Pike, Bldg.3, Ste 207",None,39728,17,6095868811,11,2001
24356,Moody'S Analytics,7 World Trade Center At 250 Greenwich Street,None,3902,516,1-212-553-0300,,2008
24357,Careerbuilder,200 N. Lasalle Street,Suite 1100,28234,2077,7735273600,,1998
24358,"The Talbots, Inc.",One Talbots Drive,None,8979,8343,781-749-7600,,1947
24359,Pyramid Consulting Inc.,11100 Atlantis Place,None,13587,1051,678-514-3524,,1996
24360,"Picarro, Inc.",3105 Patrick Henry Dr.,None,42572,139,408-962-3900,,1998
24361,Keytroller,3907 W. Martin Luther King Blvd,None,15678,10,8138774500,220,1998
24362,Target Corporate Services,33 S. Sixth Street,None,25744,347000,6123047651,,1962
24363,"Sumo Logic, Inc",305 Main St. 3Rd Floor,None,42145,246,650-810-8731,,2010
24364,Maxnet Technologies Llc,250 Pehle Ave,Suite 200,2948,18,2016450011,100,2000
24365,"Nicopure Labs, Llc",7916 Evolutions Way,None,16123,110,888-270-2449,7703,2009
24366,"Aurus, Inc",33 Arch St,Suite 3150,9366,235,7816881575,,2007
24367,"Inabia Software & Consulting, Inc.",7901 168Th Ave Ne,Suite 103,2813,49,425-968-5269,102,2006
24368,"Simr, Inc.","211 N. 4Th Avenue, Suite 2B",None,22211,29,734-222-5426,,2010
24369,Rivermeadow Software Inc.,239 Littleton Road,Suite 4D,3664,38,978-467-4090,,2009
24370,Mobile Heartbeat Llc,"51 Sawyer Rd., Suite 110",None,10850,27,7812380000,,2009
24371,"Mattermark, Inc.",564 Pacific Ave.,None,42231,41,4157543464,,2012
24372,"Pdt Partners, Llc",1745 Broadway,25Th Floor,3925,145,2126210449,,2013
24373,"Statminds, Llc",515 Shoemaker Rd,Suite 201,1645,48,484-977-5368,,2008
24374,"Acceleron Pharma, Inc.",128 Sidney Street,None,9510,108,6176499200,,2003
24375,Rabben/Herman Design Office,833 Dover Drive,Suite 9,41571,12,949-548-3459,22,2000
24376,Adventa Corporation,"107 Placid Drive, Unit #A",None,1374,49,256-430-3342,,2004
24377,"Organovo, Inc.",6275 Nancy Ridge Drive,None,41250,110,858-224-1057,,2008
24378,Cotec Inc,738 Hwy 6 S Ste 901,None,35872,82,281-760-3108,,2010
24379,"Vensi,Inc.",2720 S River Rd,Ste 256,27830,14,8475128900,,2006
24380,Duke Marine Technical Services Usa Inc.,16350 Park Ten Place,Suite 100,35879,20,9056316089,,2008
24381,"S And Y Industries, Inc.",606 Industrial Road,None,31361,75,6202214001,129,1984
24382,State University Of New York At Brockport,350 New Campus Drive,None,5985,1400,585-395-2211,,1867
24383,Afl Telecommunications,170 Ridgeview Center Drive,None,13190,660,864-486-7505,,1984
24384,"Crystal Window & Door Systems, Ltd.",31-10 Whitestone Expwy,None,4466,366,718-961-7300,3189,1990
24385,"Western Digital (Fremont), Llc",44100 Osgood Road,None,42329,42588,510-683-6100,,2003
24386,Advanced Technology Innovation Corp.,15 Kenneth A. Miner Drive,None,3794,191,877-334-7700,2233,1999
24387,Bny Power Operations,63 Flushing Ave,Unit 234 Bdg 41,4411,34,425-270-6256,,2008
24388,"Huntingdon Life Sciences, Inc",Po Box 2360,100 Mettlers Road,40268,320,732-873-2550,2520,1952
24389,"Buckman Laboratories International, Inc.",1256 N. Mclean Blvd.,None,17628,600,901-272-8320,,1945
24390,Avroko Design Llc,"224 Centre Street, Unit 3E",None,3913,48,2123437024,,2004
24391,Northeast Arkansas Clinic Charitable Foundation,4802 E. Johnson Avenue,None,1602,683,8709345165,,2000
24392,"Antagene, Inc.",3350 Scott Blvd,Suite 4602,3460,5,4085881998,,2006
24393,Athena Computer Power Corp,1210 John Reed Ct,None,41068,11,6268105008,100,2004
24394,Columbia Hosptial Corporation Of South Broward,8201 W. Broward Boulevard,None,15473,900,9549165498,,1974
24395,"Intueor Consulting, Inc.","7700 Irvine Center Dr., Suite 470",None,41537,16,9497539010,,2005
24396,"Abc, Inc.",500 South Buena Vista Street,None,41017,100,818-560-8968,,1946
24397,Productive Edge Llc,11 East Illinois Street,Suite 200,28250,73,3125619000,,2008
24398,"Sullivan & Company, Cpas",4709 Montgomery Lane,Suite 201,9214,16,3016578080,105,1980
24399,Mercon Coffee Corporation,2333 Ponce De Leon Blvd.,Suite 600,15328,16,7862542300,1100,1982
24400,"Northstar Cooperative, Inc.",4200 Forest Rd.  Bldg A,None,22762,253,517-908-0480,,1944
24401,"Sl Alabama, Llc.",2481 Airport Blvd.,None,16236,820,256-397-8110,,2003
24402,Wanxiang America Corporation,88 Airport Road,None,27942,202,847-622-8838,,1993
24403,"Savino Del Bene Usa, Inc.",149-10 183Rd Street,None,3460,250,718-646-5971,,1995
24404,Idc,5 Speen Street,None,1133,515,508.935.4624,,1964
24405,"Tiber Capital Partners, Llc",1700 Broadway,38Th Floor,3925,16,2126153450,,2015
24406,Alter Eco Americas Pbc,2339 Third Street,Suite 70,42197,15,415-701-1212,504,2004
24407,Baik Kwang Corp D/B/A City Hunter,601 Commercial Ave,None,477,11,2015079985,25,1994
24408,"Silverbacks Hr, Llc",3200 Atlanta Silverbacks Way,None,13873,31,404-969-4900,,2005
24409,"Diamond Hill Capital Management, Inc.",325 John H. Mcconnell Blvd. Ste 200,None,19661,102,6142556894,,1981
24410,"Clarity Partners, Llc",20 N. Clark Street,Suite 3600,28236,120,3129200550,,2004
24411,Erie Indemnity Company,100 Erie Insurance Place,None,7141,4900,800-458-0811,,1925
24412,Info Keys Inc,5005 W Royal Ln,Suite 253,34751,27,800 622 0405,,2007
24413,"Optum Services, Inc.",13625 Technology Drive,None,928,400,(952) 833-7100,,1977
24414,"Genuine Parts Giant, Inc.",2500 Troy Avenue,None,3189,14,626-279-7989,,2007
24415,Ahs Information Services,902 Inspiration Avenue,None,15007,838,407-357-3012,,2005
24416,"Columbus It Partner Usa, Inc.",600 Cordwainer Drive,None,9059,96,+1 (714) 751 3025,,1998
24417,"Jibe, Inc.","96 Morton Street, 5Th Floor",None,3915,94,212-380-1771,,2010
24418,"Infopro Systems, Inc",2752 Forgue Dr.,Suite 100A,28223,13,630-355-3750,,2005
24419,"Winn-Dixie Stores, Inc.",5050 Edgewood Court,None,14724,63000,9047835000,,1955
24420,Elite Innovative Solutions Inc,545 E John Carpenter Frwy,300,3460,12,9723028471,,2006
24421,Dassault Falcon Jet Corp.,200 Riser Road,None,1844,2119,201 440-6700,,1972
24422,Emeter Corporation,2215 Bridgepointe Pkwy,Suite 300,42280,60000,732-590-2183,,1999
24423,Fec Inc.,51341 Celeste,None,3460,23,5865802622,,1983
24424,"Pioneer Consulting Services, Llc",1200 Valley West Drive,Suite 701,23602,90,3149220438,,2010
24425,"Metasys Technologies, Inc.","3460 Summit Ridge Parkway, Suite 401",None,13666,405,678-218-1600,,2000
24426,"Verbify, Inc","445 Bush St, #400",None,42198,17,4158940003,,2011
24427,Maarga Systems Inc,180 Tices Lane,"Suite 106, Bldg A",895,3,7323725803,,2007
24428,Tibco Software Inc.,3307 Hillview Avenue,None,42264,3487,650-846-5736,,1997
24429,Granular,425 2Nd St.,#301,42197,53,888-435-4726,,2012
24430,"Dynatrace, Llc",404 Wyman Street,Suite 500,3544,920,781-530-1000,,2015
24431,"Ispot.Tv, Inc",15831 Ne 8Th Street,Suite 100,43951,90,4252144078,6032,2012
24432,"Sentrana, Inc.","1725 I Street, Nw",Suite 900,8736,29,202-507-4480,,2004
24433,"T And T Consulting Services, Inc.",431 Park Ave,Suite 201,9795,42,2406540933,,2004
24434,Comprehensive Health Management Inc.,8735 Henderson Road,Ren. 4,15696,6600,813-290-6200,,1985
24435,Cottonbrew Inc,2901 Tasman Dr,#107,42572,2,6509336196,,2013
24436,Capital One Services Ii Llc,15000 Capital One Drive,None,10275,45400,804-284-1000,,2005
24437,Akvelon Inc.,3120 139Th Avenue Se,Suite 180,43946,75,206-905-4626,,2000
24438,N.S. International,600 Wilshire Dr.,None,22193,238,248-2511600,,1972
24439,"Continuant, Inc",5050 20Th St. E,None,44277,198,1-800-652-9920,,1998
24440,"Openboxsolutions, Inc.","2890 Carpenter Road, Ste#2000",None,22215,48,734-528-4110,,2001
24441,"Threat Stream, Inc.","2317 Broadway, Fl 3",None,42145,47,4088004050,,2013
24442,"Hortonworks, Inc.",5470 Great America Parkway,None,42572,800,855-846-7866,,2011
24443,"Accela, Inc.",2633 Camino Ramon Ste 500,None,42381,590,9256593200,,2000
24444,"Saransh, Inc.","666 Plainsboro Rd, Suite# 1100",None,2677,20,6093785458,300,2004
24445,Redfin Corporation,"2025 1St Avenue, Suite 500",None,44059,1400,877-973-3346,,2004
24446,Webroot Inc.,385 Interlocken Crescent,Suite 800,37447,362,303-442-3813,3665,1997
24447,Ian Birchall And Associates,"251 South Van Ness Avenue, San Francisco, Ca, United States",Suite 300,42181,14,4155129660,,1991
24448,"Oda-Architecture, Pc",250 Park Avenue South,3Rd Floor,3892,65,646-478-7455,,2007
24449,Robert A.M. Stern Architects,460 W. 34Th Street,None,2341,305,212-967-5100,359,1969
24450,Adam'S European Contracting,589 Johnson Ave.,None,4445,300,718-417-9000,,1994
24451,Dematic Corp,507 Plymouth Ave Ne,None,23088,2339,616-913-6200,,1939
24452,"Westell, Inc.",670 North Commercial Street,None,1947,232,603-606-7791,,1980
24453,"Akrf, Inc.",440 Park Avenue South,None,3916,310,212-696-0670,,1981
24454,Temptime Corporation,116 American Road,None,2219,70,973-630-6000,,2000
24455,"Entegris, Inc.",101 Peavey Rd,None,549,3348,952-556-3131,,1966
24456,White Collar Technologies Inc,630 Municipal Drive,Suite 330,2308,12,4842981111,2002,2010
24457,Alvogen,10 Bloomfield Ave Building B,None,2657,121,973.796.3400,,2009
24458,Columbian Chemicals,1800 West Oak Commons Court,None,13627,325,770-792-9400,,1984
24459,The British International School Of New York,20 Waterside Plaza,None,3909,68,2124812700,,2006
24460,"V.J. Technologies, Inc",89 Carlough Road,None,326,62,631-589-8800,1119,1987
24461,Panyu Corp,7300 Nw 35Th Ave,None,15347,22,3056519655,,2006
24462,Chattanooga Hamilton County Hospital Authority,975 E. 3Rd Street,None,17314,89,423-778-2701,,1889
24463,University Of Louisville,2301 S. Third Street,None,18667,6275,502-852-6981,,1798
24464,East Boston Neighborhood Health Center,10 Gove Street,None,9487,1000,617-568-4496,,1970
24465,"Advanced Endodontic Therapy, P.C.","18015 Oak Street, Suite A",None,31786,6,402-763-4929,,2008
24466,Good Shepherd Medical Center,700 East Marshall Avenue,None,1877,2520,9033152000,1488,1959
24467,"Akdhc, Llc",3333 E. Camelback Road,Suite 180,39138,452,602-997-0484,,1978
24468,"A Caring Doctor (North Carolina), P.C.",Dba Banfield Pet Hospital,8000 Ne Tillamook St.,43580,17000,503-922-5000,,1999
24469,Netsuite,2955 Campus Dr.,Suite 100,42278,24,650.627.1251,,1999
24470,"Gefco, Inc.",2215 South Van Buren,None,34185,160,580-233-4141,240,2011
24471,Codexis,200 Penobscot Drive,None,42145,91,650-421-8100,,2002
24472,Codinter Inc,2135 Nw 115Th Avenue,None,15383,17,3054704513,,1997
24473,Ust Global Inc,5 Polaris Way,None,43,2750,949-533-2644,,2007
24474,Seeburger Inc.,"1230 Peachtree St, Ne",Suite 1020,13832,37,6789043327,,1998
24475,Pr Wireless,Pmb 856 Po Box 7891,None,3460,316,7875546736,1020,2007
24476,Ed&F Man Capital Markets,"140 East 45Th Street, 42Nd Floor",None,3918,58,7862797358,,1952
24477,"Hni, Llc",18320 Cooper St,None,32791,950,337-981-1447,,2010
24478,Federal-Mogul Motorparts Corporation,27300 West 11 Mile Road,None,22147,48600,2483540295,,2013
24479,Searce Inc.,7807 Palmer Place La,None,36033,8,2816084065,,2008
24480,"Agr International, Inc.",615 Whitestown Road,None,6908,159,724-482-2163,,1927
24481,"Granite Construction Northeast, Inc.",120 White Plains Road,Suite 310,3352,125,914-606-3600,3680,2001
24482,Bp America Inc.,501 Westlake Park Blvd.,None,35872,84500,832-787-3717,,1889
24483,Utec Survey Inc,7240 Brittmore Road,None,35824,67,713 984 8688,,2006
24484,"Neutraderm, Inc.",20660 Nordhoff St.,None,552,23,(818) 534-3190,135,2003
24485,"Ucb Biosciences, Inc",8010 Arco Corporate Dr.,Suite 100,12114,8839,919-767-1034,,2011
24486,Carilion Medical Center,"1212 Third Street, Sw",None,10592,6891,800-599-2537,,1899
24487,"Hiossen, Inc",85 Ben Fairless Drive,None,8282,217,(267) 759-7066,,2006
24488,"Mylaps Us, Inc.",D/B/A Mylaps Sports Timing,"2030 Powers Ferry Rd Se, Ste 110",13870,24,6788164000,3324,1997
24489,Electro-Mec Products Inc.,2 Executive Dr.,Suite 770,1113,6,2018161124,,2003
24490,Singerlewak Llp,10960 Wilshire Blvd. Ste 700,None,40561,203,3104773914,,1959
24491,"Raritan Americas, Inc.",400 Cottontail Lane,None,3175,122,732-764-8886,,1985
24492,Centronia,1420 Columbia Road Nw,None,8741,212,202-332-4200,,1991
24493,Westford Associates Lp,45 Park Pl,None,2611,3,4017286284,,2011
24494,"Bass Accounting & Tax Services-Cpa, Llc","201 N. Frederick Avenue, Suite A",None,1177,2,3019568600,,2012
24495,Wealth Planning Advisory Group,"350 Us Highway 202 Bldg2, Suite# 4",None,219,4,908 719 8800,,2004
24496,Causeway Capital Management Llc,11111 Santa Monica Blvd.,15Th Floor,40562,70,310-231-6100,,2001
24497,Verans Business Solutions Inc.,6 Kilmer Road,Suite F,936,10,732-572-8782,,2009
24498,Silicon Staff It Services Inc,1890 Crooks Road,Ste 110,22193,105,248-381-1720,,2007
24499,Deebecon Inc,1 Tara Blvd,Suite Ll7,14055,20,603-891-1200,,1996
24500,Kriddha Technologies Inc,5776 Stoneridge Mall Rd,Suite 125,42390,38,4087588658,,2011
24501,Srs Teksoft Inc,"200 Middlesex Tpke, Suite#306H",None,1551,18,7324444555,,2011
24502,"Success Rate, Inc","345 Plainfield Ave, Suite 302",None,936,8,732-253-0585,,2012
24503,Cognilytics,5900 Silver Creek Valley Rd,#150,42638,95,408 715 7510,,2009
24504,"Infisystems, Llc","529 Cleveland Street,",None,617,15,727 264 1494,,2006
24505,Red Branch Inc,240 Old Federal Highway,Suite 120,15213,9,954-513-3991,,2009
24506,Enthsquare Inc.,411 State Route 17,Ste 120,1377,42,201-345-3226,103,2012
24507,Libertycom Llc,303 West Capitol Ave,Ste # 270,1848,23,5019603302,,2001
24508,"Globys, Inc",705 5Th Ave S,Suite 700,44036,111,(206) 352-3055,,2007
24509,Houzz Inc.,285 Hamilton Ave.,4Th Floor,2582,736,650-326-3000,,2008
24510,"E-Giants Technologies, Llc.",1200 Valley West Drive,Suite # 403-11,23602,8,515 509 1451,,2011
24511,"Hanweck Associates, Llc",30 Broad Street,42Nd Floor,3894,21,6464147274,,2003
24512,The Econsortium Group,6060 Richmond Ave. Ste 170,None,35844,10,7139746680,,2007
24513,"Primitive Logic, Inc.",704 Sansome Street,None,42206,102,4153918080,,1984
24514,"Grand Rounds, Inc.",360 Third Street,Suite 425,42197,123,4157372530,,2012
24515,"Danal, Inc.",2833 Junction Avenue,Suite 202,42629,22,408-232-3300,,2006
24516,Doble Engineering Company,2200 Gateway Centre Blvd,Suite 207,2222,316,919-380-7461,4034,1920
24517,"Pero Family Farms Food Company, Llc",14095 State Rd. 7,None,15562,300,5614985771,,1986
24518,Mark Logic Corporation,999 Skyway Road,Suite 200,2990,300,650-655-2300,,2002
24519,"Gep Administrative Services, Inc.",2835 N Naomi St.,None,41009,985,8189556000,,2004
24520,Itc Holdings Corp,27175 Energy Way,None,22441,634,248-946-3545,,2003
24521,"Spar Solutions, Llc",360 Interstate North Pkwy Se,Suite 220,13870,15,855-SPARSOL,,2003
24522,Denovo Services Llc,16200 Addison Rd Ste 247,None,16,19,8176378039,,2009
24523,Cybex International,10 Trotter Drive,None,2058,580,774-324-8298,,1953
24524,Cvent Inc.,1765 Greensboro Station Place,7Th Floor,9806,870,5718302340,,1999
24525,Right Click Systems Llc,1150 Glenlivet Drive,Suite C 32,7895,45,610-849-0477,,2008
24526,Morgan Stanley Services Group Inc,1585 Broadway,None,3960,55759,212-761-4000,,1935
24527,Fynbosys Inc,4208 N Freeway Blvd,106,43071,25,9167766010,,2011
24528,Careworks Technologies,5555 Glendon Court,None,858,200,614.336.4680,,1999
24529,"Hexion, Inc.",180 E Broad Street,None,19661,1800,614-225-2019,,2005
24530,"Ims Health, Inc.",One Ims Drive,None,2705,3264,484-567-6905,,1954
24531,Msys Technologies Llc,"11539 Park Woods Circle, Suite 702",None,13566,4,7703312472,,2008
24532,"Cavalier It, Inc.",One Evertrust Plaza,Suite 1105,33904,147,201-526-3845,6340,2007
24533,"Aboutlife, Inc.",450 Townsend,Suite 104,42197,6,4158002929,,2013
24534,Isp Optics Corporation,50 South Buckhout St.,None,4178,35,914.591.3070,,1993
24535,"Bpa Technologies Inc,.","7041, Koll Center Parkway",Suite 235,2694,23,9256001012,103,2004
24536,Caresoft Inc.,220 Lincoln Blvd.,Suite 300,2104,40,732-764-9500,201,1994
24537,Yahoo! Inc.,701 First Avenue,None,42177,10336,408-349-3300,,1994
24538,Civista,701 East Charles Street,P.O. Box 1070,9091,900,301-609-4444,4199,1939
24539,"Elementum Scm, Inc.",1300 Terra Bella Ave,#200,42132,321,6503181491,,2013
24540,Prosource.It Ltd,820 Gessner Road,Suite 1540,35804,140,832.649.6595,,2008
24541,"Akamai Technologies, Inc.",150 Broadway,None,9521,2546,617-444-3000,,1998
24542,Sensoplex Inc.,1735 E. Bayshore Rd,Suite 2-B,42145,6,6502578324,,2014
24543,"Volant Holding, Llc",7 World Trade Center,Suite 3301,3902,50,646-484-3000,,2006
24544,Energous Corporation,3590 North First Street,Suite 210,42629,59,4089630200,,2012
24545,Smart Pharmacy Llc,4390 Callaghan Road,None,36560,2,(210) 452-8025,,2015
24546,"Tegile Systems, Inc.","7999 Gateway Blvd., Suite 120",None,2346,246,510-598-1048,,2010
24547,Robert Bosch Automotive Steering Llc,15 Spiral Drive,None,18953,1200,859-568-1143,,2007
24548,"Snap, Inc","4080 Lafayette Center Dr, Suite 340",None,536,154,703-393-6400,202,1998
24549,Visionsoft International Inc,1842 Old Norcross Road,Suite 100,13613,45,7706822899,10,1996
24550,"Ss&C Technologies, Inc.",80 Lamberton Rd,None,28397,1719,8607315034,,1986
24551,"Defy Media, Llc","5757 Wilshire Blvd, Suite 300",None,40577,324,310-360-4141,,2013
24552,"Placeworks, Inc",3 Macarthur Place,Suite 1100,41600,53,714-966-9220,,1975
24553,"Conformis, Inc.",28 Crosby Drive,None,214,374,7813459001,,2004
24554,Cross Country Construction Llc,3 West Main Street,None,981,494,914-909-6700,,2004
24555,Allstate Tower Inc,232 Heilman Avenue,None,19401,117,2708308512,,2003
24556,"Proenergy Services, Llc",2001 Proenergy Blvd,None,3093,421,6608295100,,2002
24557,Roush Management Llc,12447 Levan Road,None,1856,3100,734-779-7205,,2000
24558,Flsmidth Usa Inc.,7158 South Flsmidth Drive,None,2121,1700,6102646032,,2002
24559,"Oerlikon Balzers Usa, Inc.",2511 Technology Drive,Ste. 114,27943,350,847-844-1753,,1984
24560,"Kongsberg Oil & Gas Technologies, Inc.","10777 Westheimer Rd., Suite 1200",None,35825,61,7138086800,,1998
24561,Badass Farming Llc,17 E Main Street,None,3536,47,509-526-0686,,2005
24562,"Catholic Charities, Archodiocese Of Hartford",839-841 Asylum Avenue,None,28459,456,860-493-1841,,1920
24563,Northern Michigan University,1401 Presque Isle Avenue,None,23325,972,906 227-2580,,1899
24564,Bagdad Unified School District #20,515 Breezy Circle/P.O. Box 427,None,39666,58,9286334101,610,1930
24565,Aviasco Inc.,6460 Lockheed Drive,None,43167,78,530-722-9419,108,2012
24566,"Rehabcare Group East, Inc",680 S. 4Th Street,None,18610,12845,502-596-7753,,2008
24567,"Honda R&D Americas, Inc.",1900 Harpers Way,None,3411,1976,3107815761,,1984
24568,Arthriitis Centers Of Texas,712 North Washington Ave,None,34916,42,2142939785,,1980
24569,"Cogent Healthcare Of Jacksonville, Llc",1498 Pacific Ave,Suite 400,44260,2100,2536826007,,2009
24570,Wheaton Franciscan Medical Group,400 W Riverwoods Parkway,None,24680,12000,4144653112,,2006
24571,"Laredo Nephrologists, Pllc",2309 E. Saunders Street,None,36452,6,956-723-3133,,2012
24572,Sam Hwa Acupuncture,9796 Garden Grove Blvd,None,3460,2,7145903246,,1997
24573,"Emerson Management, Llc",99 Palisade Ave,None,35461,38,201-261-1100,,2008
24574,Ltg Lasalle Trading Group,742 N Lasalle St Suite 600,None,28294,12,312 6313635,,2013
24575,Solares Florida Corporation,7625 Nw 54Th Street,None,15374,20,3055920593,112,1975
24576,Mayflower Textile Services Co.,2217 Green Cedar Drive,None,9307,28,443-250-4366,,1986
24577,"Leica Microsystems, Inc.",1700 Leider Lane,None,422,615,800-248-0123,,1940
24578,Ingram Book Group Inc.,One Ingram Blvd.,None,17119,2803,615-793-5000,,1995
24579,Interactive Broadband Consulting Group Llc,1628 Jfk Blvd,Suite 1701,8351,138,877-422-0004,,2001
24580,"Primecare Medical Network, Inc.","3990 Concours Street, Ste 500",None,41087,124423,9529367192,,2013
24581,Justice Investors Lp,750 Kearny Street,None,42198,476,415-433-6600,2830,2007
24582,Dairy Management Inc.,"10255 West Higgins Road, Suite 900",None,3460,170,847-803-2000,,1995
24583,Bounty Group,806 S Douglas Road,Suite 580,15328,20,305 463-7676,,1999
24584,Largo Management Llc,155 Noble Street,Ste 2,4429,13,6463305005,102,2011
24585,"Herman Miller, Inc.",855 E Main Ave,None,3822,7500,616-654-3000,,1905
24586,"Dcp Midstream, Lp",5718 Westheimer,None,35844,2900,7137353886,,2000
24587,Tastings Inc.,515 E 72Nd Street #17C,None,3934,10,2127444422,,2000
24588,"Mu Sigma Inc.,",3400 Dundee Rd.,Suite 160,2435,425,847-919-0445,,2004
24589,Ethnic Foods Inc.,76 S Bayles Avenue,None,2731,27,516-767-7400,,2010
24590,"Shu Clean, Inc",228 Bushwick Av #3C,None,4412,2,9175733006,,2007
24591,Mingtel Inc. Dba Azpen Innovation,4108 W Spring Creek Pkwy,Ste E300,34705,5,9723785559,,2003
24592,Lazard Freres & Co. Llc.,30 Rockefeller Plaza,None,3931,2523,212-632-6500,,1848
24593,East West Bank,135 N. Los Robles Avenue,None,2604,2600,(626) 768-6800,,1973
24594,Hyundai Dymos Georgia,3735 Kia Parkway,Po Box 111,3643,1200,706-902-5513,,2013
24595,Mariva Capital Markets Llc,150 Se 2Nd Ave,Ph 3,15324,7,305 712 6919,,2013
24596,"Ross Stores, Inc.",5130 Hacienda Drive,None,856,71578,925-965-4400,,1982
24597,"Kairos Technologies, Inc",433 E Las Colinas Blvd,Suite 1240,34720,113,214-389-5616,101,2003
24598,"Xinlab, Inc",1551 Mccarthy Blvd,Ste 213,2145,36,4086492240,,2004
24599,"Optum Services, Inc.",13625 Technology Drive,None,928,122423,(952) 833-7100,,1977
24600,"Vanguard Logistics Services (Usa), Inc.",5000 Airport Plaza Dr.,Suite 200,40820,722,310-847-3000,,1978
24601,"Origin Consulting, Llc",5155 South Durango Drive,None,3460,32,7704748369,,2006
